code,date,lastClosingPrice,openingPrice,top,bottom,closingPrice,tradingVolume(shares),tradingVolume(yuan),change(yuan),change(%),avg price,turnover rate,ACirculatedStockValue(yuan),aggregateMarketValue(yuan),AcirculationOfCapital(shares),BCirculationOfCapital,TotalCapital,Peratio,Pbratio,Psratio,PCFratio
300001.SZ,2010/5/12,4.7513,4.6606,4.7922,4.5904,4.703,765597,24579719.9,-0.0482,-1.0154,32.1053,2.2786,1080912000,4297912000,33600000,0,133600000,51.5788,4.3263,10.9828,5.6239
300001.SZ,2010/5/13,4.703,4.7293,4.82,4.6299,4.8185,669457,21714169.1,0.1155,2.4557,32.4355,1.9924,1107456000,4403456000,33600000,0,133600000,52.8454,4.4325,11.2525,5.762
300001.SZ,2010/5/14,4.8185,4.801,4.9194,4.7454,4.8536,878717,29101879.5,0.0351,0.7282,33.1186,2.6152,1115520000,4435520000,33600000,0,133600000,53.2302,4.4648,11.3345,5.804
300001.SZ,2010/5/17,4.8536,4.7951,4.8536,4.6782,4.6928,1010266,33141439.6,-0.1608,-3.3133,32.8047,3.0067,1078560000,4288560000,33600000,0,133600000,51.4666,4.3169,10.9589,5.6117
300001.SZ,2010/5/18,4.6928,4.6343,4.7746,4.5758,4.7249,810215,25950885,0.0322,0.6854,32.0296,2.4114,1085952000,4317952000,33600000,0,133600000,51.8193,4.3464,11.034,5.6501
300001.SZ,2010/5/19,4.7249,4.7089,4.9603,4.6665,4.877,1142162,37949103.9,0.152,3.2178,33.2257,3.3993,1120896000,4456896000,33600000,0,133600000,53.4867,4.4863,11.3891,5.8319
300001.SZ,2010/5/20,4.877,4.8711,4.953,4.8097,4.8448,1004968,33537567.6,-0.0322,-0.6595,33.3718,2.991,1113504000,4427504000,33600000,0,133600000,53.134,4.4567,11.314,5.7935
300001.SZ,2010/5/21,4.8448,4.7147,5.0407,4.6782,5.029,1451363,48748590.5,0.1842,3.8021,33.5881,4.3195,1155840000,4595840000,33600000,0,133600000,55.1542,4.6262,11.7441,6.0138
300001.SZ,2010/5/24,5.029,5.029,5.1898,5.029,5.1767,2148179,75579595.6,0.1477,2.936,35.1831,6.3934,1189776000,4730776000,33600000,0,133600000,56.7735,4.762,12.0889,6.1903
300001.SZ,2010/5/25,5.1767,5.1328,5.146,4.972,5.0349,1511324,52311509.2,-0.1418,-2.7393,34.613,4.498,1157184000,4601184000,33600000,0,133600000,55.2183,4.6315,11.7578,6.0207
300001.SZ,2010/5/26,5.0349,4.9998,5.143,4.9998,5.0086,979196,33954845.6,-0.0263,-0.5226,34.6763,2.9143,1151136000,4577136000,33600000,0,133600000,54.9297,4.6073,11.6963,5.9893
300001.SZ,2010/5/27,5.0086,5.0086,5.1854,4.9413,5.1547,1146094,39843322.6,0.1462,2.9189,34.7644,3.411,1184736000,4710736000,33600000,0,133600000,56.5331,4.7418,12.0377,6.1641
300001.SZ,2010/5/28,5.1547,5.2044,5.2571,5.089,5.1606,1378370,48843053.3,0.0058,0.1134,35.4354,4.1023,1186080000,4716080000,33600000,0,133600000,56.5972,4.7472,12.0514,6.1711
300001.SZ,2010/5/31,5.1606,5.1664,5.1898,4.9998,4.9998,1074199,37574066.2,-0.1608,-3.1161,34.9787,3.197,1149120000,4569120000,33600000,0,133600000,54.8335,4.5993,11.6758,5.9788
300001.SZ,2010/6/1,4.9998,4.9705,5.0217,4.7001,4.7951,1091910,36125586,-0.2047,-4.0936,33.0848,3.2497,1102080000,4382080000,33600000,0,133600000,52.5889,4.411,11.1979,5.734
300001.SZ,2010/6/2,4.7951,4.7147,4.8814,4.6811,4.8741,776198,25381063.4,0.0789,1.6463,32.6992,2.3101,1120224000,4454224000,33600000,0,133600000,53.4547,4.4836,11.3822,5.8284
300001.SZ,2010/6/3,4.8741,4.8887,5.0436,4.8258,4.8931,1325032,44833907.9,0.019,0.3899,33.8361,3.9435,1124592000,4471592000,33600000,0,133600000,53.6631,4.5011,11.4266,5.8512
300001.SZ,2010/6/4,4.8931,4.8331,5.0407,4.7381,5.0144,1168365,39062796.6,0.1213,2.4798,33.4337,3.4773,1152480000,4582480000,33600000,0,133600000,54.9939,4.6127,11.71,5.9963
300001.SZ,2010/6/7,5.0144,5.0129,5.5115,4.9749,5.4413,4623490,169416701.2,0.4269,8.5131,36.6426,13.7604,1250592000,4972592000,33600000,0,133600000,59.6756,5.0054,12.7069,6.5067
300001.SZ,2010/6/8,5.4413,5.3945,5.434,5.2571,5.336,2667538,97411173.7,-0.1053,-1.9344,36.5173,7.9391,1226400000,4876400000,33600000,0,133600000,58.5212,4.9086,12.4611,6.3809
300001.SZ,2010/6/9,5.336,5.3916,5.5334,5.2892,5.4267,2987230,111031766.1,0.0906,1.6986,37.1688,8.8906,1247232000,4959232000,33600000,0,133600000,59.5152,4.9919,12.6727,6.4893
300001.SZ,2010/6/10,5.4267,5.4091,5.7015,5.3404,5.646,3118998,118883102.6,0.2193,4.0409,38.1158,9.2827,1297632000,5159632000,33600000,0,133600000,61.9202,5.1937,13.1848,6.7515
300001.SZ,2010/6/11,5.646,5.6284,5.741,5.5816,5.6518,2488368,96338156.1,0.0058,0.1036,38.7154,7.4059,1298976000,5164976000,33600000,0,133600000,61.9843,5.1991,13.1985,6.7585
300001.SZ,2010/6/17,5.6518,5.6518,5.7103,5.3389,5.3477,1780456,67059156.3,-0.3041,-5.3802,37.664,5.299,1229088000,4887088000,33600000,0,133600000,58.6494,4.9193,12.4884,6.3949
300001.SZ,2010/6/18,5.3477,5.2702,5.4018,4.9705,5.105,1790787,63864747.2,-0.2427,-4.538,35.6629,5.3297,1173312000,4665312000,33600000,0,133600000,55.9879,4.6961,11.9217,6.1047
300001.SZ,2010/6/21,5.105,5.07,5.3506,5.0597,5.3331,1270838,45504449.2,0.2281,4.4674,35.8066,3.7823,1225728000,4873728000,33600000,0,133600000,58.4891,4.9059,12.4542,6.3774
300001.SZ,2010/6/22,5.3331,5.3068,5.4822,5.2644,5.3375,1240033,45597690.2,0.0044,0.0822,36.7714,3.6906,1226736000,4877736000,33600000,0,133600000,58.5372,4.9099,12.4645,6.3826
300001.SZ,2010/6/23,5.3375,5.2922,5.434,5.2264,5.358,1066657,38943377.6,0.0205,0.3835,36.5097,3.1746,1231440000,4896440000,33600000,0,133600000,58.7617,4.9287,12.5123,6.4071
300001.SZ,2010/6/24,5.358,5.3755,5.453,5.3068,5.3799,853624,31417529.8,0.0219,0.4093,36.8049,2.5405,1236480000,4916480000,33600000,0,133600000,59.0022,4.9489,12.5635,6.4333
300001.SZ,2010/6/25,5.3799,5.377,5.3784,5.0875,5.1606,1105021,39298533.7,-0.2193,-4.0761,35.5636,3.2888,1186080000,4716080000,33600000,0,133600000,56.5972,4.7472,12.0514,6.1711
300001.SZ,2010/6/28,5.1606,5.1167,5.1884,4.9647,5.0012,860426,29698348.1,-0.1593,-3.0878,34.5159,2.5608,1149456000,4570456000,33600000,0,133600000,54.8496,4.6006,11.6793,5.9805
300001.SZ,2010/6/29,5.0012,5.0261,5.0422,4.6913,4.7089,1234310,40794182.2,-0.2924,-5.8462,33.0502,3.6735,1082256000,4303256000,33600000,0,133600000,51.6429,4.3316,10.9965,5.6309
300001.SZ,2010/6/30,4.7089,4.6738,4.8024,4.5758,4.7513,943558,30059724,0.0424,0.9003,31.8578,2.8082,1092000000,4342000000,33600000,0,133600000,52.1079,4.3706,11.0955,5.6816
300001.SZ,2010/7/1,4.7513,4.7293,4.779,4.6051,4.6051,582589,18651118.2,-0.1462,-3.0769,32.0142,1.7339,1058400000,4208400000,33600000,0,133600000,50.5046,4.2362,10.7541,5.5068
300001.SZ,2010/7/2,4.6051,4.6065,4.6548,4.4033,4.5583,1043527,32506844.1,-0.0468,-1.0159,31.1509,3.1057,1047648000,4165648000,33600000,0,133600000,49.9915,4.1931,10.6448,5.4508
300001.SZ,2010/7/5,4.5583,4.5027,4.7586,4.4369,4.6723,737897,23339649.5,0.114,2.5016,31.63,2.1961,1073856000,4269856000,33600000,0,133600000,51.2421,4.298,10.9111,5.5872
300001.SZ,2010/7/6,4.6723,4.6153,4.8083,4.6153,4.7776,894817,29107619.2,0.1053,2.2528,32.5291,2.6631,1098048000,4366048000,33600000,0,133600000,52.3965,4.3949,11.1569,5.7131
300001.SZ,2010/7/7,4.7776,4.7513,4.8653,4.6562,4.7673,796911,25924016.6,-0.0102,-0.2142,32.5306,2.3718,1095696000,4356696000,33600000,0,133600000,52.2843,4.3854,11.133,5.7008
300001.SZ,2010/7/8,4.7673,4.7805,4.7966,4.6635,4.7074,669866,21638987.3,-0.0599,-1.2573,32.3035,1.9936,1081920000,4301920000,33600000,0,133600000,51.6269,4.3303,10.9931,5.6292
300001.SZ,2010/7/9,4.7074,4.7074,4.8507,4.6738,4.8375,900574,29544061.3,0.1301,2.764,32.8058,2.6803,1111824000,4420824000,33600000,0,133600000,53.0538,4.45,11.2969,5.7847
300001.SZ,2010/7/12,4.8375,4.8258,4.8653,4.801,4.8404,642848,21286576.6,0.0029,0.0604,33.1129,1.9132,1112496000,4423496000,33600000,0,133600000,53.0859,4.4527,11.3037,5.7882
300001.SZ,2010/7/13,4.8404,4.836,4.8784,4.6811,4.855,854500,27968751,0.0146,0.302,32.7311,2.5432,1115856000,4436856000,33600000,0,133600000,53.2462,4.4661,11.3379,5.8057
300001.SZ,2010/7/14,4.855,4.8638,4.9472,4.8273,4.8814,860831,28842272.7,0.0263,0.542,33.5052,2.562,1121904000,4460904000,33600000,0,133600000,53.5348,4.4903,11.3993,5.8372
300001.SZ,2010/7/15,4.8814,4.8741,4.8843,4.6782,4.6782,638081,20859670.4,-0.2032,-4.1629,32.6913,1.8991,1075200000,4275200000,33600000,0,133600000,51.3062,4.3034,10.9248,5.5942
300001.SZ,2010/7/16,4.6782,4.6343,4.7629,4.6226,4.7425,497975,15969922.3,0.0643,1.375,32.0697,1.4821,1089984000,4333984000,33600000,0,133600000,52.0117,4.3626,11.075,5.6711
300001.SZ,2010/7/19,4.7425,4.6796,4.8682,4.6782,4.858,651787,21379401.4,0.1155,2.4353,32.8012,1.9398,1116528000,4439528000,33600000,0,133600000,53.2783,4.4688,11.3447,5.8092
300001.SZ,2010/7/20,4.858,4.855,4.9925,4.8258,4.9632,909023,30659667.3,0.1053,2.1667,33.7282,2.7054,1140720000,4535720000,33600000,0,133600000,54.4327,4.5656,11.5905,5.9351
300001.SZ,2010/7/21,4.9632,4.9486,5.0363,4.9267,4.9559,928719,31624372.7,-0.0073,-0.1473,34.0516,2.764,1139040000,4529040000,33600000,0,133600000,54.3525,4.5589,11.5734,5.9263
300001.SZ,2010/7/22,4.9559,4.9267,5.0246,4.9091,5.0129,822790,27959321.2,0.057,1.1504,33.9811,2.4488,1152144000,4581144000,33600000,0,133600000,54.9778,4.6114,11.7066,5.9945
300001.SZ,2010/7/23,5.0129,5.0436,5.0656,4.9369,5.0436,1207838,41399929.1,0.0307,0.6124,34.2761,3.5948,1159200000,4609200000,33600000,0,133600000,55.3145,4.6396,11.7783,6.0312
300001.SZ,2010/7/26,5.0436,5.1299,5.2044,5.07,5.124,1301946,45805325,0.0804,1.5942,35.1822,3.8748,1177680000,4682680000,33600000,0,133600000,56.1964,4.7136,11.966,6.1274
300001.SZ,2010/7/27,5.124,5.1109,5.1167,5.0232,5.0451,867657,30102158.1,-0.0789,-1.5407,34.6936,2.5823,1159536000,4610536000,33600000,0,133600000,55.3306,4.641,11.7817,6.033
300001.SZ,2010/7/28,5.0451,5.0466,5.1533,5.0232,5.1314,987887,34529936.2,0.0863,1.7096,34.9533,2.9401,1179360000,4689360000,33600000,0,133600000,56.2765,4.7203,11.9831,6.1361
300001.SZ,2010/7/29,5.1314,5.1343,5.1679,5.0729,5.1387,891174,31204082.5,0.0073,0.1425,35.0146,2.6523,1181040000,4696040000,33600000,0,133600000,56.3567,4.727,12.0002,6.1449
300001.SZ,2010/7/30,5.1387,5.0992,5.1898,5.089,5.1533,895159,31449692.4,0.0146,0.2845,35.1331,2.6642,1184400000,4709400000,33600000,0,133600000,56.517,4.7405,12.0343,6.1623
300001.SZ,2010/8/2,5.1533,5.146,5.2483,5.1401,5.2337,1113872,39758739.3,0.0804,1.5603,35.6942,3.3151,1202880000,4782880000,33600000,0,133600000,57.3988,4.8144,12.2221,6.2585
300001.SZ,2010/8/3,5.2337,5.2425,5.2483,5.086,5.086,1013964,35728905.6,-0.1477,-2.8212,35.2369,3.0177,1168944000,4647944000,33600000,0,133600000,55.7795,4.6786,11.8773,6.0819
300001.SZ,2010/8/4,5.086,5.086,5.1255,4.972,5.0729,905089,31144546.2,-0.0132,-0.2587,34.4105,2.6937,1165920000,4635920000,33600000,0,133600000,55.6352,4.6665,11.8465,6.0662
300001.SZ,2010/8/5,5.0729,5.0656,5.2205,5.0012,5.1123,1146063,40276340.1,0.0395,0.7781,35.1432,3.4109,1174992000,4671992000,33600000,0,133600000,56.0681,4.7028,11.9387,6.1134
300001.SZ,2010/8/6,5.1123,5.1679,5.2015,5.0349,5.1942,830723,29213361.6,0.0819,1.6014,35.1662,2.4724,1193808000,4746808000,33600000,0,133600000,56.9659,4.7781,12.1299,6.2113
300001.SZ,2010/8/9,5.1942,5.1957,5.2922,5.1957,5.2922,1236550,44481093.9,0.0979,1.8857,35.9719,3.6802,1216320000,4836320000,33600000,0,133600000,58.0402,4.8682,12.3586,6.3284
300001.SZ,2010/8/10,5.2922,5.3039,5.3799,5.1211,5.1211,1486765,53195991.6,-0.171,-3.232,35.7797,4.4249,1177008000,4680008000,33600000,0,133600000,56.1643,4.7109,11.9592,6.1239
300001.SZ,2010/8/11,5.1211,5.1167,5.1679,5.0875,5.1255,652606,22877537.1,0.0044,0.0856,35.0557,1.9423,1178016000,4684016000,33600000,0,133600000,56.2124,4.7149,11.9695,6.1291
300001.SZ,2010/8/12,5.1255,5.0685,5.146,5.0436,5.0802,723705,25170754,-0.0453,-0.8842,34.7804,2.1539,1167600000,4642600000,33600000,0,133600000,55.7154,4.6732,11.8636,6.0749
300001.SZ,2010/8/13,5.0802,5.07,5.1825,5.0597,5.1825,784663,27605761.6,0.1023,2.0144,35.1817,2.3353,1191120000,4736120000,33600000,0,133600000,56.8377,4.7674,12.1026,6.1973
300001.SZ,2010/8/16,5.1825,5.1153,5.2805,5.0846,5.2615,2158197,76675210.9,0.0789,1.5233,35.5274,6.4232,1209264000,4808264000,33600000,0,133600000,57.7035,4.84,12.287,6.2917
300001.SZ,2010/8/17,5.2615,5.241,5.2571,5.1694,5.2381,1305191,46567431.3,-0.0234,-0.4446,35.6786,3.8845,1203888000,4786888000,33600000,0,133600000,57.4469,4.8185,12.2323,6.2637
300001.SZ,2010/8/18,5.2381,5.2527,5.2892,5.1942,5.2746,1317489,47281307,0.0365,0.6977,35.8874,3.9211,1212288000,4820288000,33600000,0,133600000,57.8478,4.8521,12.3177,6.3074
300001.SZ,2010/8/19,5.2746,5.2746,5.2892,5.2015,5.2264,997718,35777909.3,-0.0482,-0.9146,35.8597,2.9694,1201200000,4776200000,33600000,0,133600000,57.3187,4.8077,12.205,6.2498
300001.SZ,2010/8/20,5.2264,5.2191,5.2191,5.048,5.0802,1226772,42902518.9,-0.1462,-2.7972,34.9719,3.6511,1167600000,4642600000,33600000,0,133600000,55.7154,4.6732,11.8636,6.0749
300001.SZ,2010/8/23,5.0802,5.0509,5.0656,4.9442,4.9559,1238538,42318412.5,-0.1243,-2.446,34.168,3.6861,1139040000,4529040000,33600000,0,133600000,54.3525,4.5589,11.5734,5.9263
300001.SZ,2010/8/24,4.9559,4.9384,5.0202,4.9252,4.9881,572841,19529038.3,0.0322,0.649,34.0916,1.7049,1146432000,4558432000,33600000,0,133600000,54.7053,4.5885,11.6485,5.9648
300001.SZ,2010/8/25,4.9881,4.9837,4.9925,4.8053,4.8097,1007696,33550230.9,-0.1784,-3.5756,33.294,2.9991,1105440000,4395440000,33600000,0,133600000,52.7492,4.4244,11.232,5.7515
300001.SZ,2010/8/26,4.8097,4.8097,4.8638,4.7951,4.8214,573315,18926781.7,0.0117,0.2432,33.0129,1.7063,1108128000,4406128000,33600000,0,133600000,52.8775,4.4352,11.2593,5.7655
300001.SZ,2010/8/27,4.8214,4.8214,4.8872,4.76,4.8799,506855,16797881,0.0585,1.2129,33.1414,1.5085,1121568000,4459568000,33600000,0,133600000,53.5188,4.489,11.3959,5.8354
300001.SZ,2010/8/30,4.8799,4.9121,5.0305,4.8858,4.9618,1050896,35677337.3,0.0819,1.6777,33.9494,3.1277,1140384000,4534384000,33600000,0,133600000,54.4167,4.5643,11.5871,5.9333
300001.SZ,2010/8/31,4.9618,4.9267,4.9925,4.8872,4.9779,869511,29354363.5,0.0161,0.3241,33.7596,2.5878,1144080000,4549080000,33600000,0,133600000,54.593,4.5791,11.6246,5.9526
300001.SZ,2010/9/1,4.9779,4.9998,5.0042,4.8331,4.8697,1207034,40814951.6,-0.1082,-2.1733,33.8143,3.5924,1119216000,4450216000,33600000,0,133600000,53.4066,4.4796,11.372,5.8232
300001.SZ,2010/9/2,4.8697,4.8989,4.9398,4.8273,4.8843,1299073,43345408.2,0.0146,0.3002,33.3664,3.8663,1122576000,4463576000,33600000,0,133600000,53.5669,4.493,11.4061,5.8407
300001.SZ,2010/9/3,4.8843,4.8828,4.9852,4.8258,4.9603,1734965,58372934.8,0.076,1.5564,33.645,5.1636,1140048000,4533048000,33600000,0,133600000,54.4006,4.563,11.5837,5.9316
300001.SZ,2010/9/6,4.9603,4.9603,4.9764,4.82,4.8448,1397812,46524540.7,-0.1155,-2.3283,33.2838,4.1602,1113504000,4427504000,33600000,0,133600000,53.134,4.4567,11.314,5.7935
300001.SZ,2010/9/7,4.8448,4.858,4.8726,4.8127,4.8434,738799,24457942.2,-0.0015,-0.0302,33.105,2.1988,1113168000,4426168000,33600000,0,133600000,53.118,4.4554,11.3106,5.7917
300001.SZ,2010/9/8,4.8434,4.8258,4.8872,4.8229,4.8653,877386,29135459.1,0.0219,0.4528,33.2071,2.6113,1118208000,4446208000,33600000,0,133600000,53.3585,4.4755,11.3618,5.818
300001.SZ,2010/9/9,4.8653,4.8726,4.9384,4.8317,4.8492,1219326,40669360.7,-0.0161,-0.3305,33.354,3.6289,1114512000,4431512000,33600000,0,133600000,53.1821,4.4607,11.3242,5.7987
300001.SZ,2010/9/10,4.8492,4.8273,4.8945,4.7513,4.8653,1031524,33984358.7,0.0161,0.3316,32.9458,3.07,1118208000,4446208000,33600000,0,133600000,53.3585,4.4755,11.3618,5.818
300001.SZ,2010/9/13,4.8653,4.8667,4.9179,4.8258,4.896,997361,33346578.3,0.0307,0.631,33.4348,2.9683,1125264000,4474264000,33600000,0,133600000,53.6952,4.5038,11.4335,5.8547
300001.SZ,2010/9/14,4.896,4.9194,4.9252,4.8273,4.8331,1102333,36583495.1,-0.0629,-1.284,33.1873,3.2808,1110816000,4416816000,33600000,0,133600000,53.0057,4.446,11.2867,5.7795
300001.SZ,2010/9/15,4.8331,4.8229,4.8229,4.5773,4.6255,1683684,53745676.6,-0.2076,-4.2952,31.9215,5.011,1063104000,4227104000,33600000,0,133600000,50.729,4.255,10.8019,5.5313
300001.SZ,2010/9/16,4.6255,4.6094,4.6679,4.5115,4.5685,1119294,35179144.5,-0.057,-1.2326,31.4298,3.3312,1050000000,4175000000,33600000,0,133600000,50.1037,4.2025,10.6687,5.4631
300001.SZ,2010/9/17,4.5685,4.5904,4.6168,4.5466,4.5597,433807,13564965.5,-0.0088,-0.192,31.2696,1.2911,1047984000,4166984000,33600000,0,133600000,50.0075,4.1945,10.6482,5.4526
300001.SZ,2010/9/20,4.5597,4.5758,4.5904,4.4559,4.472,538898,16577666.9,-0.0877,-1.9237,30.7622,1.6039,1027824000,4086824000,33600000,0,133600000,49.0455,4.1138,10.4434,5.3477
300001.SZ,2010/9/21,4.472,4.472,4.5173,4.4252,4.4808,391584,11950229.6,0.0088,0.1961,30.5177,1.1654,1029840000,4094840000,33600000,0,133600000,49.1417,4.1219,10.4639,5.3582
300001.SZ,2010/9/27,4.4808,4.4998,4.5656,4.4735,4.548,525589,16309484.9,0.0672,1.5008,31.0309,1.5643,1045296000,4156296000,33600000,0,133600000,49.8793,4.1837,10.6209,5.4386
300001.SZ,2010/9/28,4.548,4.5495,4.5714,4.4559,4.4823,481328,14814377.9,-0.0658,-1.4465,30.7781,1.4325,1030176000,4096176000,33600000,0,133600000,49.1578,4.1232,10.4673,5.3599
300001.SZ,2010/9/29,4.4823,4.4633,4.5013,4.4252,4.434,411917,12571022.8,-0.0482,-1.0763,30.5183,1.2259,1019088000,4052088000,33600000,0,133600000,48.6287,4.0788,10.3546,5.3022
300001.SZ,2010/9/30,4.434,4.4559,4.5407,4.415,4.529,526356,16165469.4,0.095,2.1431,30.712,1.5665,1040928000,4138928000,33600000,0,133600000,49.6708,4.1662,10.5765,5.4159
300001.SZ,2010/10/8,4.529,4.5349,4.6489,4.5056,4.5992,621127,19532796.1,0.0702,1.5494,31.4473,1.8486,1057056000,4203056000,33600000,0,133600000,50.4404,4.2308,10.7404,5.4998
300001.SZ,2010/10/11,4.5992,4.5992,4.6124,4.529,4.5627,853313,26656600.7,-0.0365,-0.7947,31.2389,2.5396,1048656000,4169656000,33600000,0,133600000,50.0396,4.1972,10.6551,5.4561
300001.SZ,2010/10/12,4.5627,4.5627,4.6738,4.5627,4.6051,733675,23294485.6,0.0424,0.9292,31.7504,2.1836,1058400000,4208400000,33600000,0,133600000,50.5046,4.2362,10.7541,5.5068
300001.SZ,2010/10/13,4.6051,4.6051,4.6738,4.5451,4.6635,788638,24845869,0.0585,1.2698,31.5048,2.3471,1071840000,4261840000,33600000,0,133600000,51.1459,4.29,10.8906,5.5767
300001.SZ,2010/10/14,4.6635,4.6738,4.7659,4.6241,4.6328,1127982,36264172.8,-0.0307,-0.6583,32.1496,3.3571,1064784000,4233784000,33600000,0,133600000,50.8092,4.2617,10.8189,5.54
300001.SZ,2010/10/15,4.6328,4.5393,4.7074,4.5349,4.589,795653,25043185.5,-0.0439,-0.9467,31.475,2.368,1054704000,4193704000,33600000,0,133600000,50.3282,4.2214,10.7165,5.4876
300001.SZ,2010/10/18,4.589,4.6138,4.839,4.5364,4.7922,1733621,56185655.1,0.2032,4.4282,32.4094,5.1596,1101408000,4379408000,33600000,0,133600000,52.5568,4.4083,11.1911,5.7305
300001.SZ,2010/10/19,4.7922,4.7805,5.222,4.7396,5.0597,3191349,109834794.6,0.2675,5.5827,34.4164,9.4981,1162896000,4623896000,33600000,0,133600000,55.4909,4.6544,11.8158,6.0505
300001.SZ,2010/10/20,5.0597,4.9121,5.1884,4.8974,4.9895,2717886,93350566.4,-0.0702,-1.3869,34.3468,8.0889,1146768000,4559768000,33600000,0,133600000,54.7213,4.5899,11.652,5.9666
300001.SZ,2010/10/21,4.9895,4.9428,5.0363,4.7659,4.8814,1989570,65649856.9,-0.1082,-2.1682,32.997,5.9213,1121904000,4460904000,33600000,0,133600000,53.5348,4.4903,11.3993,5.8372
300001.SZ,2010/10/22,4.8814,4.8536,5.0319,4.8127,4.934,1343594,45357896.1,0.0526,1.0782,33.7586,3.9988,1134000000,4509000000,33600000,0,133600000,54.112,4.5387,11.5222,5.9001
300001.SZ,2010/10/25,4.934,4.972,5.0729,4.9062,4.972,1432247,48973036.9,0.038,0.7704,34.1932,4.2626,1142736000,4543736000,33600000,0,133600000,54.5289,4.5737,11.611,5.9456
300001.SZ,2010/10/26,4.972,5.1065,5.1211,4.9091,4.9822,1412734,48381991.3,0.0102,0.2058,34.2471,4.2046,1145088000,4553088000,33600000,0,133600000,54.6411,4.5831,11.6349,5.9578
300001.SZ,2010/10/27,4.9822,4.9939,5.1036,4.9574,4.9998,1470526,50767703.9,0.0175,0.3521,34.5235,4.3766,1149120000,4569120000,33600000,0,133600000,54.8335,4.5993,11.6758,5.9788
300001.SZ,2010/10/28,4.9998,5.0071,5.1387,4.9705,5.1372,1764153,61386630.4,0.1374,2.7485,34.7967,5.2505,1180704000,4694704000,33600000,0,133600000,56.3407,4.7257,11.9968,6.1431
300001.SZ,2010/10/29,5.1372,5.1387,5.3156,5.1182,5.2483,2369158,84945653.7,0.1111,2.1628,35.8548,7.0511,1206240000,4796240000,33600000,0,133600000,57.5592,4.8279,12.2562,6.276
300001.SZ,2010/11/1,5.2483,5.3799,5.5334,5.3653,5.4091,2806715,104277683.6,0.1608,3.0641,37.1529,6.8919,1506825000,4943200000,40725000,0,133600000,59.3228,4.9758,12.6318,6.4683
300001.SZ,2010/11/2,5.4091,5.3521,5.3565,5.2088,5.2103,2365215,85384900.6,-0.1988,-3.6757,36.1003,5.8078,1451439000,4761504000,40725000,0,133600000,57.1423,4.7929,12.1675,6.2305
300001.SZ,2010/11/3,5.2103,5.203,5.2074,4.9866,5.0071,1879381,65518389.8,-0.2032,-3.9001,34.8617,4.6148,1394831250,4575800000,40725000,0,133600000,54.9137,4.606,11.6929,5.9875
300001.SZ,2010/11/4,5.0071,5.0436,5.0963,5.0159,5.0583,1005062,34743387.5,0.0512,1.0219,34.5684,2.4679,1409085000,4622560000,40725000,0,133600000,55.4749,4.6531,11.8124,6.0487
300001.SZ,2010/11/5,5.0583,5.1167,5.1752,5.0349,5.1284,1089217,38034619,0.0702,1.3873,34.9192,2.6746,1428633000,4686688000,40725000,0,133600000,56.2445,4.7176,11.9763,6.1326
300001.SZ,2010/11/8,5.1284,5.1182,5.3287,5.1182,5.3243,1464315,52766325.3,0.1959,3.8198,36.0348,3.5956,1483204500,4865712000,40725000,0,133600000,58.3929,4.8978,12.4338,6.3669
300001.SZ,2010/11/9,5.3243,5.3243,5.396,5.1928,5.3784,1343599,48777436.2,0.0541,1.0159,36.3036,3.2992,1498272750,4915144000,40725000,0,133600000,58.9861,4.9476,12.5601,6.4316
300001.SZ,2010/11/10,5.3784,5.3433,5.4661,5.3141,5.3375,1431116,52849070.3,-0.0409,-0.7611,36.9286,3.5141,1486869750,4877736000,40725000,0,133600000,58.5372,4.9099,12.4645,6.3826
300001.SZ,2010/11/11,5.3375,5.3082,5.431,5.1197,5.2059,1488458,54401295.9,-0.1316,-2.4651,36.5488,3.6549,1450217250,4757496000,40725000,0,133600000,57.0942,4.7889,12.1572,6.2253
300001.SZ,2010/11/12,5.2059,5.1971,5.2615,4.9588,4.9764,1707464,59242127,-0.2295,-4.4089,34.696,4.1927,1386279000,4547744000,40725000,0,133600000,54.577,4.5777,11.6212,5.9508
300001.SZ,2010/11/15,4.9764,5.0349,5.4208,4.9998,5.4208,2149214,77085933.6,0.4444,8.9307,35.867,5.2774,1510083000,4953888000,40725000,0,133600000,59.4511,4.9866,12.6591,6.4823
300001.SZ,2010/11/16,5.4208,5.4194,5.6284,5.1167,5.4091,2903817,108364671.7,-0.0117,-0.2157,37.318,7.1303,1506825000,4943200000,40725000,0,133600000,59.3228,4.9758,12.6318,6.4683
300001.SZ,2010/11/17,5.4091,5.3419,5.548,5.241,5.2483,1721014,63636137.8,-0.1608,-2.973,36.976,4.2259,1462027500,4796240000,40725000,0,133600000,57.5592,4.8279,12.2562,6.276
300001.SZ,2010/11/18,5.2483,5.2629,5.3828,5.2118,5.3287,966787,35076327,0.0804,1.532,36.2813,2.3739,1484426250,4869720000,40725000,0,133600000,58.441,4.9018,12.444,6.3721
